,date,vehicle_type,measure,transport_type,frequency,medium,unit,fuel,economy,scope,comment,dataset,drive,value
21,2007,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
22,2008,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
23,2009,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
24,2010,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
25,2011,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
26,2012,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
27,2013,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
28,2014,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
29,2015,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
30,2016,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
31,2017,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
32,2018,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
33,2019,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
34,2020,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,bev,0.0
35,2017,all,stocks,freight,yearly,air,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
36,2017,all,stocks,passenger,yearly,air,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
37,2017,all,stocks,freight,yearly,rail,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
38,2017,all,stocks,passenger,yearly,rail,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
39,2017,all,stocks,freight,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
40,2017,all,stocks,passenger,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
41,2017,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,12878.920216506907
42,2017,2w,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,bev,0.0
43,2017,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,bev,43711.32387096769
44,2005,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
45,2006,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
46,2007,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
47,2008,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
48,2009,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
49,2010,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,0.0
50,2011,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,102.89202031255326
51,2012,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,402.9000160097047
52,2013,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,1371.3888248775393
53,2014,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,4589.666235008483
54,2015,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,10529.291666666591
55,2016,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,13087.806516608101
56,2017,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,13464.580645161232
57,2018,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,32391.9868672729
58,2019,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,34745.066162570816
59,2020,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,phev,35024.2754919498
60,1990,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
61,1995,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
62,2000,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
63,2005,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
64,2006,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
65,2007,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
66,2008,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
67,2009,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
68,2010,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
69,2011,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
70,2012,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
71,2013,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
72,2014,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
73,2015,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
74,2016,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
75,2017,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
76,2018,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
77,2019,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
78,2020,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,phev,0.0
79,2017,all,stocks,freight,yearly,air,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
80,2017,all,stocks,passenger,yearly,air,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
81,2017,all,stocks,freight,yearly,rail,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
82,2017,all,stocks,passenger,yearly,rail,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
83,2017,all,stocks,freight,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
84,2017,all,stocks,passenger,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
85,2017,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,1.8245136973384923
86,2017,2w,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,phev,0.0
87,2017,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,phev,4683.356129032238
88,2005,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2137800.0
89,2006,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2243400.0
90,2007,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2343400.0
91,2008,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2435800.0
92,2009,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,2537500.0
93,2010,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2623839.951989047
94,2011,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2736760.4999591783
95,2012,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2595201.3498450816
96,2013,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2478685.879896343
97,2014,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2500089.779339969
98,2015,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2239867.5
99,2016,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2199664.495615959
100,2017,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2179766.0000000005
101,2018,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2136292.1910839085
102,2019,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2093940.0000000002
103,2020,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer  historical,ice,2005170.0000000002
104,1990,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,3684800.0
105,1995,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,5854299.999999999
106,2000,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,7163200.000000001
107,2005,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,30880000.0
108,2006,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,36058700.0
109,2007,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,42500500.0
110,2008,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,49649800.0
111,2009,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,62136900.0
112,2010,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,77216700.0
113,2011,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,92663600.0
114,2012,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,108377600.0
115,2013,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,125723900.0
116,2014,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,144521600.0
117,2015,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,161614900.0
118,2016,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,184501300.0
119,2017,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,208083900.0
120,2018,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,231232300.0
121,2019,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,252571200.0
122,2020,all,stocks,combined,yearly,road,stocks,all,05_PRC,national,no_comment,ato  country_official_statistics $ iea_ev_explorer_no_data,ice,272088300.0
123,2017,all,stocks,freight,yearly,air,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
124,2017,all,stocks,passenger,yearly,air,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
125,2017,all,stocks,freight,yearly,rail,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
126,2017,all,stocks,passenger,yearly,rail,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
127,2017,all,stocks,freight,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
128,2017,all,stocks,passenger,yearly,ship,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,0.0
129,2017,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,ice,1450840.255269796
130,2017,2w,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer_no_data,ice,116354842.0
131,2017,bus,stocks,passenger,yearly,road,stocks,all,05_PRC,national,no_comment,8th_-_new_vtypes_and_drives  reference $ iea_ev_explorer  historical,ice,758183.3200000002
132,2020,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_g,10044986.46
133,2020,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_d,10044986.46
134,2020,ht,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_g,0.0
135,2020,ht,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_d,6217399.745
136,2020,mt,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_g,126998.9119
137,2020,mt,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_d,3992028.419
138,2017,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_g,10044986.46
139,2017,lcv,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_d,10044986.46
140,2017,ht,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_g,0.0
141,2017,ht,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_d,6217399.745
142,2017,mt,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_g,126998.9119
143,2017,mt,stocks,freight,yearly,road,stocks,all,05_PRC,national,no_comment,bug_fix_china,ice_d,3992028.419
144,2018,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,"ato $ un_statistics_division,_itf",all,1319895190244.9202
145,1995,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,354261000000.0
146,1996,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,332202000000.0
147,1997,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,354353000000.0
148,1998,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,369097000000.0
149,1999,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,404627000000.0
150,2000,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,441468000000.0
151,2001,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,463655000000.0
152,2002,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,480305000000.0
153,2003,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,462279000000.0
154,2004,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,551196000000.0
155,2005,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,583320000000.0
156,2006,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,635327000000.0
157,2007,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,689618000000.0
158,2008,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,777860000000.0
159,2009,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,787890000000.0
160,2010,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,791158000000.0
161,2011,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,815699000000.0
162,2012,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,795639000000.0
163,2013,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,794062000000.0
164,2014,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,807065000000.0
165,2015,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,723006000000.0
166,2016,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,695955000000.0
167,2017,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,685213000000.0
168,2018,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,681203000000.0
169,2019,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,663939000000.0
170,2020,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ international_union_of_railways_(uic),all,328251000000.0
171,1995,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,354570000000.0
172,1996,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,334760000000.0
173,1997,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,358486000000.0
174,1998,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,377342000000.0
175,1999,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,413590000000.0
176,2000,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,453259000000.0
177,2001,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,476682000000.0
178,2002,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,496940000000.0
179,2003,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,478861000000.0
180,2004,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,571220000000.0
181,2005,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,606196000000.0
182,2006,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,662212000000.0
183,2007,all,activity,passenger,yearly,rail,passenger_km_or_freight_tonne_km,all,05_PRC,national,no_comment,ato $ world_bank_(wb),all,721631000000.0
